genes	chrom	start	end	window_bp	atac_mean	atac_observed_fraction	atac_length_matched_percentile	atac_peak_frequency_max	rrbs_observed_fraction	rrbs_mean_observed	rrbs_dogs_max	repeat_overlap_bp	phylop_scored_fraction	phylop_mean_observed	phylop_max_observed	atac-peaks-bed_overlap_bp	external-regulatory-bed_overlap_bp	tad-boundaries-bed_overlap_bp	cpg_overlap_bp	epic_nonquiescent_bp_union	epic_promoter_enhancer_bp_union	epic_regulatory_tissues	local_review_status	selected_1kb_previously	small_variant_review	small_variant_PASS_SNP_records	small_variant_PASS_nonSNP_records	SV_review	conservation_status	T_cell_accessibility_status	CAR_T_functional_safety_status	decision_status	previous_atac_mean	previous_atac_length_matched_percentile	gate_evidence_dogs_min	gate_evidence_dogs_median	gate_evidence_dogs_max	exploratory_Pareto_front
ANO2/NTF3	NC_051831.1	39685324	39686324	1000	1.1233978053927423	1.0	79.60282733086504	0.0	0.3	65.62463569641113	50.0	187	1.0	0.023638000000000003	4.195	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1234053812623024	79.96666666666667	10	25.0	39	True
ANO2/NTF3	NC_051831.1	39685574	39686574	1000	1.1897621017098428	1.0	85.93066307640525	0.0	0.276	70.02213234832321	58.0	208	0.999	0.027259259259259257	4.195	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1897701194286348	86.2	19	27.0	39	True
ANO2/NTF3	NC_051831.1	39685824	39686824	1000	1.1861697352528573	1.0	85.79602827330865	0.0	0.274	74.37683946372819	67.0	208	0.999	0.06592592592592593	4.195	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.186177720606327	86.06666666666666	19	27.0	39	False
ANO2/NTF3	NC_051831.1	39686074	39687074	1000	1.1623149703145028	1.0	84.04577583305284	0.0	0.424	80.33208422390919	67.0	208	0.999	0.06049749749749749	4.195	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1623227869272232	84.3	19	26.0	37	True
ANO2/NTF3	NC_051831.1	39686324	39687324	1000	1.1698682801127434	1.0	84.58431504543925	0.0	0.5	91.99571914672852	67.0	215	0.999	0.10419019019019019	5.745	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1698761568069458	84.86666666666667	19	26.0	37	True
ANO2/NTF3	NC_051831.1	39686574	39687574	1000	1.1668390691876411	1.0	84.34870414002019	0.0	0.4	91.920729637146	67.0	82	1.0	0.19238799999999998	8.126	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.166846923649311	84.6	17	27.5	38	True
ANO2/NTF3	NC_051831.1	39686824	39687824	1000	1.1184051084518432	1.0	78.92965331538203	0.0	0.326	92.77034871856128	67.0	82	1.0	0.632621	10.205	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1184126352071762	79.33333333333333	10	25.0	38	False
ANO2/NTF3	NC_051831.1	39687074	39688074	1000	1.0931881352066994	1.0	75.36183103332212	0.0	0.176	94.09990900213069	34.0	82	1.0	0.8473820000000001	10.205	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0931954935193062	75.96666666666667	10	22.5	38	False
ANO2/NTF3	NC_051831.1	39687324	39688324	1000	1.0077154597640037	1.0	54.729047458768086	0.0	0.0		0.0	42	1.0	0.848571	10.205	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0077222290039063	55.7	10	17.0	38	False
ANO2/NTF3	NC_051831.1	39687574	39688574	1000	0.9664516983628273	1.0	40.42409962975429	0.0	0.0		0.0	157	0.998	0.7418316633266534	10.205	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9664581900238991	41.56666666666667	10	16.0	31	False
ANO2/NTF3	NC_051831.1	39687824	39688824	1000	1.0012447348237037	1.0	52.64220801077079	0.0	0.0		0.0	162	0.998	0.25369138276553105	6.71	0	0	0	0	234	234	OV;ST	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0012514619231223	53.6	10	19.0	38	False
ANO2/NTF3	NC_051831.1	39688074	39689074	1000	1.0955234764814377	1.0	75.66475934028946	0.0	0.0		0.0	162	0.998	0.05804008016032064	4.553	0	0	0	0	484	484	OV;ST	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.0955308410525322	76.2	10	22.5	39	False
ANO2/NTF3	NC_051831.1	39688324	39689324	1000	1.1648591592311859	1.0	84.21406933692359	0.0	0.0		0.0	120	0.998	-0.0034108216432865678	3.991	0	0	0	0	734	734	OV;ST	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1648669980168342	84.46666666666667	10	26.0	39	False
ANO2/NTF3	NC_051831.1	39688574	39689574	1000	1.209251962542534	1.0	87.5126220127903	0.0	0.0		0.0	5	1.0	0.03203900000000001	4.327	0	0	0	0	984	984	LU;OV;ST	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.2092601063847541	87.76666666666667	15	26.0	39	False
ANO2/NTF3	NC_051831.1	39688824	39689824	1000	1.2186354087591171	1.0	88.42140693369235	1.0	0.1	85.73272705078125	24.0	0	1.0	0.009594000000000014	4.327	0	0	0	0	1000	1000	LU;OV;ST	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.2186436166167258	88.66666666666667	19	29.0	39	False
ANO2/NTF3	NC_051831.1	39689074	39690074	1000	1.1885127557516098	1.0	85.8970043756311	1.0	0.1	85.73272705078125	24.0	0	1.0	-0.010964999999999996	4.569	0	0	0	0	1000	1000	LU;OV	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.188520766198635	86.16666666666667	19	27.0	39	False
ANO2/NTF3	NC_051831.1	39689324	39690324	1000	1.1849938225150107	1.0	85.79602827330865	1.0	0.15	90.48848470052083	24.0	34	1.0	0.025103000000000007	4.569	0	0	0	0	1000	1000	LU;OV	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1850018172860146	86.03333333333333	18	25.0	39	False
ANO2/NTF3	NC_051831.1	39689574	39690574	1000	1.1542885419726372	1.0	83.0696735106025	1.0	0.15	90.48848470052083	24.0	188	1.0	0.03445600000000001	4.569	0	0	0	0	1000	1000	LU;OV	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1542963303923608	83.36666666666666	17	25.0	39	False
ANO2/NTF3	NC_051831.1	39689824	39690824	1000	1.1574959689378739	1.0	83.64187142376305	1.0	0.124	83.1797553646949	4.0	188	1.0	0.3676209999999999	7.566	0	0	0	0	1000	1000	OV	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1575037817955016	83.89999999999999	17	24.0	39	False
ANO2/NTF3	NC_051831.1	39690074	39691074	1000	1.1162848351597785	1.0	78.62672500841468	0.0	0.15	86.09526443481445	4.0	188	1.0	0.5871949999999999	7.566	0	0	0	0	1000	1000	OV	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1162923621535301	79.06666666666666	16	23.0	29	False
ANO2/NTF3	NC_051831.1	39690324	39691324	1000	1.083690879881382	1.0	73.47694378996971	0.0	0.1	79.14289665222168	4.0	154	1.0	0.7752389999999999	7.566	0	0	0	0	1000	1000	OV	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.083698178946972	73.9	15	23.0	36	False
ANO2/NTF3	NC_051831.1	39690574	39691574	1000	1.1065054880976677	1.0	77.31403567822282	0.0	0.2	44.41908264160156	11.0	0	1.0	0.9347249999999999	7.566	0	0	0	0	816	816	OV	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.106512938082218	77.76666666666667	15	24.0	36	False
ANO2/NTF3	NC_051831.1	39690824	39691824	1000	1.1087173902988434	1.0	77.58330528441603	0.0	0.176	20.28140263123946	11.0	0	1.0	0.7014879999999999	7.26	0	0	0	0	600	600	KI;OV	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1087248585820197	78.0	15	27.0	40	False
ANO2/NTF3	NC_051831.1	39691074	39692074	1000	1.1335055333375932	1.0	80.84819925950858	0.0	0.2	21.98213291168213	11.0	112	1.0	0.5040990000000001	7.26	0	0	0	0	600	600	KI;OV	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1335131741166116	81.16666666666667	15	28.0	48	False
ANO2/NTF3	NC_051831.1	39691324	39692324	1000	1.1936845718026161	1.0	86.1662739818243	0.0	0.2	21.98213291168213	11.0	250	1.0	0.30812900000000004	6.727	0	0	0	0	600	600	KI;OV	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1936926237344743	86.43333333333332	21	30.0	48	False
ANO2/NTF3	NC_051831.1	39691574	39692574	1000	1.2492478908896447	1.0	90.13800067317402	0.0	0.1	34.26899719238281	4.0	459	1.0	0.15233700000000003	4.372	0	0	0	0	784	784	KI;OV	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.2492563234567642	90.43333333333334	20	30.0	48	False
ANO2/NTF3	NC_051831.1	39691824	39692824	1000	1.2486785528063775	1.0	90.13800067317402	0.0	0.05	68.53799438476562	4.0	507	1.0	0.081748	4.274	0	0	0	0	949	949	KI;OV	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.248686977803707	90.4	20	30.0	48	False
ANO2/NTF3	NC_051831.1	39692074	39693074	1000	1.2298229637145996	1.0	89.26287445304611	0.0	0.0		0.0	596	1.0	0.08267200000000001	4.274	0	0	0	0	800	800	KI;MG;OV	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.2298312653899193	89.46666666666667	20	30.0	48	False
ANO2/NTF3	NC_051831.1	39692324	39693324	1000	1.2128479110598565	1.0	88.05116122517671	0.0	0.0		0.0	458	1.0	0.122677	4.274	0	0	0	0	800	800	KI;MG;OV	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.2128560914993287	88.26666666666667	20	29.0	36	False
ANO2/NTF3	NC_051831.1	39692574	39693574	1000	1.1816968653202058	1.0	85.52675866711546	0.0	0.0		0.0	249	1.0	0.09399	3.277	0	0	0	0	599	599	KI;MG;OV	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1817048295140267	85.8	20	30.0	37	False
ANO2/NTF3	NC_051831.1	39692824	39693824	1000	1.1830405586361885	1.0	85.62773476943791	0.0	0.0		0.0	246	1.0	0.131991	3.798	0	0	0	0	400	400	MG;OV	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1830485336780547	85.86666666666667	20	30.5	39	False
ANO2/NTF3	NC_051831.1	39693074	39694074	1000	1.141674836575985	1.0	81.72332547963649	0.0	0.024	50.0	1.0	45	0.987	0.16824924012158055	3.798	0	0	0	0	299	299	MG;OV	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1416825267076491	82.03333333333333	17	29.5	39	False
ANO2/NTF3	NC_051831.1	39693324	39694324	1000	1.14239368891716	1.0	81.85796028273309	1.0	0.05	50.0	1.0	98	0.987	0.15865856129685918	3.798	0	0	0	0	49	49	MG;OV	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.142401382625103	82.16666666666667	17	28.0	39	False
ANO2/NTF3	NC_051831.1	39693574	39694574	1000	1.1196331036686897	1.0	79.13160552002692	1.0	0.05	50.0	1.0	98	0.987	0.17284599797365754	3.992	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1196406531333922	79.5	17	27.0	41	False
ANO2/NTF3	NC_051831.1	39693824	39694824	1000	1.1361283015012742	1.0	81.15112756647594	1.0	0.05	50.0	1.0	53	0.987	0.2046980749746707	3.992	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1361359649300575	81.39999999999999	17	26.0	41	False
ANO2/NTF3	NC_051831.1	39694074	39695074	1000	1.2014119881391525	1.0	86.73847189498485	1.0	0.026	50.0	1.0	53	1.0	0.202296	3.992	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.2014201005697251	87.03333333333333	17	30.0	41	False
ANO2/NTF3	NC_051831.1	39694324	39695324	1000	1.1689589459896088	1.0	84.5506563446651	0.0	0.0		0.0	0	1.0	0.268717	4.781	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1689668429493905	84.83333333333334	19	30.0	41	False
ANO2/NTF3	NC_051831.1	39694574	39695574	1000	1.1557719203233718	1.0	83.40626051834398	0.0	0.0		0.0	0	1.0	0.287285	4.781	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1557797188162804	83.63333333333334	19	29.0	40	False
ANO2/NTF3	NC_051831.1	39694824	39695824	1000	1.1401120964288711	1.0	81.45405587344328	0.0	0.0		0.0	18	1.0	0.25598299999999996	4.781	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1401197902560234	81.76666666666667	20	26.0	40	False
ANO2/NTF3	NC_051831.1	39695074	39696074	1000	1.0530213207006454	1.0	67.18276674520364	0.0	0.024	80.14521789550781	5.0	86	1.0	0.18363200000000002	4.781	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.053028419137001	67.83333333333333	3	25.0	39	False
ANO2/NTF3	NC_051831.1	39695324	39696324	1000	1.055530548930168	1.0	67.72130595759003	0.0	0.05	80.14521789550781	5.0	86	1.0	0.10459200000000003	4.216	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0555376618504524	68.33333333333333	3	26.0	39	False
ANO2/NTF3	NC_051831.1	39695574	39696574	1000	1.0506920038461685	1.0	66.61056883204309	0.0	0.05	80.14521789550781	5.0	196	1.0	0.065366	3.924	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.050699083507061	67.26666666666667	3	25.0	39	False
ANO2/NTF3	NC_051831.1	39695824	39696824	1000	1.0416008331775666	1.0	64.11982497475599	0.0	0.05	80.14521789550781	5.0	178	1.0	0.044519	3.924	0	0	0	0	38	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0416078491210938	64.83333333333333	3	26.0	39	False
ANO2/NTF3	NC_051831.1	39696074	39697074	1000	1.1209515888690949	1.0	79.36721642544597	0.0	0.05	78.31339416503906	5.0	110	1.0	0.106298	3.757	0	0	0	0	288	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1209591332674027	79.73333333333333	14	25.0	36	False
ANO2/NTF3	NC_051831.1	39696324	39697324	1000	1.1400876256227492	1.0	81.45405587344328	0.0	0.1	88.16445922851562	2.0	110	1.0	0.088076	3.757	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1400952991247177	81.76666666666667	14	23.0	36	False
ANO2/NTF3	NC_051831.1	39696574	39697574	1000	1.093001482129097	1.0	75.36183103332212	0.0	0.1	88.16445922851562	2.0	171	1.0	0.09863	3.757	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.093008836209774	75.93333333333334	14	22.5	36	False
ANO2/NTF3	NC_051831.1	39696824	39697824	1000	1.066553115427494	1.0	70.01009761023225	0.0	0.15	75.44297281901042	2.0	408	1.0	0.09903100000000001	3.757	0	0	0	0	362	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0665602802038192	70.56666666666666	14	22.0	33	False
ANO2/NTF3	NC_051831.1	39697074	39698074	1000	1.0107727922797203	1.0	56.0080780881858	0.0	0.126	75.2742212689112	2.0	408	1.0	0.08855900000000001	2.349	0	0	0	0	112	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.010779592692852	56.96666666666667	14	23.0	33	False
ANO2/NTF3	NC_051831.1	39697324	39698324	1000	0.9877456040382385	1.0	48.19925950858297	0.0	0.05	50.0	2.0	408	1.0	0.12796000000000002	2.308	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	0.9877522569894791	49.3	14	24.0	32	False
ANO2/NTF3	NC_051831.1	39697574	39698574	1000	1.067802903532982	1.0	70.27936721642544	0.0	0.05	50.0	2.0	263	1.0	0.078832	1.096	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.067810100853443	70.8	14	25.5	36	False
ANO2/NTF3	NC_051831.1	39697824	39698824	1000	1.0555328477621078	1.0	67.72130595759003	0.0	0.05	79.51646423339844	8.0	186	1.0	0.08933499999999998	1.031	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.0555399688482285	68.33333333333333	14	24.0	36	False
ANO2/NTF3	NC_051831.1	39698074	39699074	1000	1.1118465314507484	1.0	78.08818579602827	0.0	0.1	89.75823211669922	8.0	389	1.0	0.08119	3.108	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.111854031085968	78.5	14	24.0	36	False
ANO2/NTF3	NC_051831.1	39698324	39699324	1000	1.173220605313778	1.0	85.02187815550319	0.0	0.1	89.75823211669922	8.0	513	1.0	0.038971000000000006	5.109	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1732285143136978	85.26666666666667	14	24.0	38	False
ANO2/NTF3	NC_051831.1	39698574	39699574	1000	1.1684329330325127	1.0	84.5506563446651	0.0	0.1	89.75823211669922	8.0	693	1.0	0.069663	5.109	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	insufficient_evidence_for_safe_harbor	1.1684408090114593	84.83333333333334	14	23.5	38	False
ANO2/NTF3	NC_051831.1	39698824	39699824	1000	1.181438249051571	1.0	85.52675866711546	0.0	0.05	100.0	1.0	584	1.0	0.10491400000000001	5.109	0	0	0	0	54	54	MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.1814462139010429	85.8	17	24.0	38	False
ANO2/NTF3	NC_051831.1	39699074	39700074	1000	1.2095951964855194	1.0	87.54628071356446	0.0	0.0		0.0	449	1.0	0.23256100000000005	5.861	0	0	0	0	304	304	MG	regulatory_annotation_present	False	not_assessed			not_assessed	pilot_only	not_validated	not_validated	regulatory_conflict_requires_resolution	1.2096033452153205	87.8	18	26.0	40	False
