genes	chrom	start	end	window_bp	atac_mean	atac_observed_fraction	atac_length_matched_percentile	atac_peak_frequency_max	rrbs_observed_fraction	rrbs_mean_observed	rrbs_dogs_max	repeat_overlap_bp	phylop_scored_fraction	phylop_mean_observed	phylop_max_observed	atac-peaks-bed_overlap_bp	external-regulatory-bed_overlap_bp	tad-boundaries-bed_overlap_bp	cpg_overlap_bp	epic_nonquiescent_bp_union	epic_promoter_enhancer_bp_union	epic_regulatory_tissues	local_review_status
ANO2/NTF3	NC_051831.1	39722074	39723074	1000	1.1674680032730103	1.0	84.7	0.0	0.45	61.587428622775604	69.0	237	1.0	1.1186239999999998	10.952	0	0	0	0	909	909	LU;MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39722324	39723324	1000	1.2147479669451713	1.0	88.36666666666667	0.0	0.426	59.609633683038986	69.0	250	1.0	1.50078	10.952	0	0	0	0	1000	1000	LU;MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39722574	39723574	1000	1.176861187517643	1.0	85.43333333333332	0.0	0.226	53.30340279098105	59.0	129	1.0	1.673907	10.952	0	0	0	0	1000	791	LU	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39722824	39723824	1000	1.1950808219313622	1.0	86.53333333333333	0.0	0.176	37.06072802977128	4.0	253	1.0	1.6565950000000003	10.952	0	0	0	0	1000	541	LU	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39723074	39724074	1000	1.2304848738908767	1.0	89.46666666666667	0.0	0.25	60.175115966796874	4.0	344	1.0	0.679359	10.882	0	0	0	0	891	291	LU	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39723324	39724324	1000	1.1725258919596673	1.0	85.23333333333333	0.0	0.2	55.556020736694336	4.0	372	0.99	0.2816171717171717	7.249	0	0	0	0	641	41	LU	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39723574	39724574	1000	1.1431289316415787	1.0	82.26666666666667	0.0	0.2	55.556020736694336	4.0	475	0.99	0.16462828282828282	5.403	0	0	0	0	391	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39723824	39724824	1000	1.1297935445904732	1.0	80.73333333333333	1.0	0.1	93.8775749206543	4.0	350	0.99	0.1113959595959596	5.077	0	0	0	0	141	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39724074	39725074	1000	1.1031373730301857	1.0	77.3	1.0	0.05	100.0	1.0	331	0.99	0.037336363636363654	5.077	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39724324	39725324	1000	1.1889041370153428	1.0	86.16666666666667	1.0	0.1	100.0	1.0	290	1.0	0.057863	5.077	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39724574	39725574	1000	1.2225873233079911	1.0	88.93333333333334	1.0	0.15	100.0	1.0	102	1.0	0.027976000000000015	5.469	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39724824	39725824	1000	1.1511669550538064	1.0	83.03333333333333	1.0	0.174	100.0	1.0	291	1.0	-0.013056000000000002	5.469	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39725074	39726074	1000	1.0866239096522332	1.0	74.5	0.0	0.25	100.0	1.0	469	1.0	0.15056099999999997	7.335	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39725324	39726324	1000	0.9991841778159142	1.0	52.93333333333333	0.0	0.2	100.0	1.0	719	1.0	0.241856	7.335	0	0	0	0	149	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39725574	39726574	1000	0.92669068723917	1.0	27.3	0.0	0.174	100.0	1.0	954	1.0	0.232409	7.335	0	0	0	0	399	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39725824	39726824	1000	0.9826996774673462	1.0	47.56666666666667	0.0	0.276	91.26847032187642	19.0	985	1.0	0.231836	7.335	0	0	0	0	649	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39726074	39727074	1000	1.032433537185192	1.0	62.46666666666667	0.0	0.15	83.93398539225261	19.0	805	1.0	0.12446800000000001	4.46	0	0	0	0	899	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39726324	39727324	1000	1.0709431712031365	1.0	71.26666666666667	0.0	0.2	80.51883697509766	19.0	730	1.0	0.020960000000000006	3.915	0	0	0	0	1000	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39726574	39727574	1000	1.1366409617066384	1.0	81.46666666666667	0.0	0.3	80.7616872660319	68.0	526	1.0	0.014799999999999995	4.331	0	0	0	0	1000	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39726824	39727824	1000	1.1550040584802628	1.0	83.39999999999999	0.0	0.25	73.51839294433594	68.0	276	1.0	0.005867000000000004	4.331	0	0	0	0	1000	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39727074	39728074	1000	1.1660968764424324	1.0	84.56666666666666	0.0	0.25	73.51839294433594	68.0	206	1.0	-0.007183000000000004	4.331	0	0	0	0	1000	99	LU	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39727324	39728324	1000	1.2004067052006722	1.0	87.0	0.0	0.2	74.32964324951172	68.0	31	1.0	0.03870099999999999	4.331	0	0	0	0	1000	349	LU	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39727574	39728574	1000	1.2818646571040153	1.0	91.46666666666667	0.0	0.176	66.14496547525579	62.0	0	1.0	0.32019700000000006	7.039	0	0	0	0	1000	599	LU	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39727824	39728824	1000	1.3068157377243041	1.0	92.53333333333333	0.0	0.124	73.96610106191328	18.0	0	1.0	0.3471369999999999	7.039	0	0	0	0	1000	800	LU	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39728074	39729074	1000	1.3350620748996735	1.0	93.8	0.0	0.2	73.53687572479248	18.0	0	1.0	0.41383400000000004	7.039	0	0	0	0	1000	800	LU;MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39728324	39729324	1000	1.3454099329710008	1.0	94.1	0.0	0.274	64.79277506361913	18.0	0	1.0	0.41943199999999997	7.039	0	0	0	0	1000	800	LU;MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39728574	39729574	1000	1.2668307104706764	1.0	90.93333333333334	0.0	0.25	56.818939971923825	18.0	0	1.0	0.16000099999999998	4.724	0	0	0	0	1000	800	LU;MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39728824	39729824	1000	1.2358402653336524	1.0	89.73333333333333	0.0	0.226	54.57195805237357	18.0	0	1.0	0.17415199999999997	4.724	0	0	0	0	751	600	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39729074	39730074	1000	1.3161126409173012	1.0	93.0	1.0	0.25	47.1907356262207	16.0	202	1.0	0.14255400000000001	4.724	0	0	0	0	501	501	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39729324	39730324	1000	1.3114919309020043	1.0	92.76666666666667	1.0	0.226	52.97590272616496	3.0	258	1.0	0.152558	4.724	0	0	0	0	251	251	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39729574	39730574	1000	1.319651329278946	1.0	93.16666666666666	1.0	0.15	54.804768880208336	3.0	374	1.0	0.23406699999999997	5.181	0	0	0	0	1	1	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39729824	39730824	1000	1.3245440834760667	1.0	93.36666666666666	1.0	0.25	32.882861328125	3.0	374	1.0	0.43123500000000003	6.716	0	0	0	0	249	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39730074	39731074	1000	1.1928173773288726	1.0	86.4	1.0	0.15	21.471435546875	3.0	172	1.0	0.577735	6.716	0	0	0	0	499	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39730324	39731324	1000	1.1476425998806954	1.0	82.66666666666667	0.0	0.1	0.0	1.0	204	1.0	0.691784	6.716	0	0	0	0	749	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39730574	39731574	1000	1.1335954177975656	1.0	81.2	0.0	0.1	0.0	1.0	268	1.0	0.550452	6.716	0	0	0	0	800	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39730824	39731824	1000	1.0909364959597587	1.0	75.53333333333333	0.0	0.0		0.0	294	1.0	0.33616900000000005	6.611	0	0	0	0	551	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39731074	39732074	1000	1.096666568338871	1.0	76.3	0.0	0.05	0.0	1.0	294	1.0	0.20112300000000002	6.611	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39731324	39732324	1000	1.1111627512574196	1.0	78.33333333333333	0.0	0.1	50.0	1.0	206	1.0	0.074418	4.355	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39731574	39732574	1000	1.112327177464962	1.0	78.66666666666666	0.0	0.1	50.0	1.0	225	1.0	0.179399	4.595	0	0	0	0	599	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39731824	39732824	1000	1.1056732153892517	1.0	77.53333333333333	0.0	0.1	50.0	1.0	199	0.996	0.1912550200803213	4.982	0	0	0	0	600	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39732074	39733074	1000	1.1030940132141114	1.0	77.3	0.0	0.05	100.0	1.0	199	0.996	0.16189759036144577	4.982	0	0	0	0	501	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39732324	39733324	1000	1.0888574346899986	1.0	75.23333333333333	0.0	0.0		0.0	199	0.996	0.14284236947791162	4.982	0	0	0	0	251	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39732574	39733574	1000	1.0578131934404373	1.0	68.83333333333333	0.0	0.074	88.78757373706715	5.0	0	0.996	0.06635642570281125	4.982	0	0	0	0	1	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39732824	39733824	1000	1.069041088104248	1.0	71.0	0.0	0.1	91.70280456542969	5.0	136	1.0	0.157507	6.377	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39733074	39734074	1000	1.0396333645582199	1.0	64.4	0.0	0.1	91.70280456542969	5.0	328	1.0	0.19149100000000002	6.377	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39733324	39734324	1000	1.0363025164008142	1.0	63.43333333333333	0.0	0.1	91.70280456542969	5.0	498	1.0	0.3025	6.377	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39733574	39734574	1000	1.0455224266648293	1.0	66.06666666666666	0.0	0.026	100.0	1.0	550	1.0	0.421455	6.377	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39733824	39734824	1000	1.0768531394600869	1.0	72.5	0.0	0.0		0.0	414	0.983	0.28327772126144457	5.706	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39734074	39735074	1000	1.1128389840126038	1.0	78.66666666666666	0.0	0.0		0.0	364	0.983	0.2815747711088505	5.702	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39734324	39735324	1000	1.0785183066129684	1.0	72.89999999999999	0.0	0.174	93.14158647909932	11.0	194	0.983	0.5549532044760936	10.696	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39734574	39735574	1000	1.0757878969311714	1.0	72.26666666666667	0.0	0.2	94.0331802368164	11.0	175	0.983	0.6478026449643947	10.696	0	0	0	0	178	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39734824	39735824	1000	1.1021579991579056	1.0	77.2	0.0	0.3	94.52927525838216	11.0	175	1.0	0.757126	10.696	0	0	0	0	428	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39735074	39736074	1000	1.1411618270277977	1.0	81.96666666666667	0.0	0.3	94.52927525838216	11.0	54	1.0	0.7446200000000001	10.696	0	0	0	0	600	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39735324	39736324	1000	1.1490854356884956	1.0	82.86666666666666	0.0	0.126	96.44560738215371	9.0	82	1.0	0.5140730000000001	8.817	0	0	0	0	600	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39735574	39736574	1000	1.1324898651242257	1.0	81.03333333333333	0.0	0.15	97.01431020100911	9.0	49	1.0	0.421303	8.817	0	0	0	0	422	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39735824	39736824	1000	1.083985531628132	1.0	73.96666666666667	0.0	0.05	100.0	2.0	49	1.0	0.37900599999999995	8.817	0	0	0	0	172	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39736074	39737074	1000	1.0878003514409065	1.0	74.9	0.0	0.05	100.0	2.0	208	1.0	0.338242	8.817	0	0	0	0	81	81	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39736324	39737324	1000	1.1899964753389358	1.0	86.23333333333333	0.0	0.124	100.0	2.0	180	1.0	0.148364	7.929	0	0	0	0	331	331	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39736574	39737574	1000	1.271845190167427	1.0	91.13333333333333	0.0	0.224	94.39894798823765	53.0	180	1.0	0.084504	7.175	0	0	0	0	581	581	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39736824	39737824	1000	1.3296369533538819	1.0	93.53333333333333	0.0	0.35	92.90697152273995	53.0	180	1.0	0.05776199999999999	7.175	0	0	0	0	831	600	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39737074	39738074	1000	1.2736238253116607	1.0	91.16666666666666	0.0	0.35	92.90697152273995	53.0	0	1.0	0.06899499999999999	7.175	0	0	0	0	919	519	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39737324	39738324	1000	1.2341341849565506	1.0	89.7	0.0	0.276	91.00521751072095	53.0	148	1.0	0.025162999999999998	7.175	0	0	0	0	669	269	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39737574	39738574	1000	1.2375031801462173	1.0	89.96666666666667	0.0	0.126	90.25456891741071	51.0	180	1.0	-0.030340000000000016	4.219	0	0	0	0	419	19	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39737824	39738824	1000	1.1840558111071586	1.0	85.9	0.0	0.0		0.0	214	0.998	0.015796593186372717	5.265	0	0	0	0	198	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39738074	39739074	1000	1.198686533689499	1.0	86.86666666666667	0.0	0.0		0.0	421	0.998	0.05759619238476953	5.265	0	0	0	0	279	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39738324	39739324	1000	1.133519185602665	1.0	81.16666666666667	0.0	0.0		0.0	326	0.998	0.2858577154308617	5.866	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39738574	39739574	1000	1.1165590202212334	1.0	79.06666666666666	0.0	0.2	79.27219581604004	70.0	294	0.998	0.4312414829659319	6.053	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39738751	39739751	1000	1.1509081963896752	1.0	83.03333333333333	0.0	0.25	81.30731658935547	70.0	322	1.0	0.9668410000000002	11.186	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39677324	39679324	2000	1.1464648562669755	1.0	82.39999999999999	0.0	0.025	94.85444641113281	70.0	394	1.0	0.07671850000000001	7.513	0	0	0	0	1036	436	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39677574	39679574	2000	1.12853102684021	1.0	80.36666666666666	0.0	0.025	94.85444641113281	70.0	244	1.0	0.06812649999999999	7.513	0	0	0	0	986	400	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39677824	39679824	2000	1.1053430753350257	1.0	77.63333333333333	0.0	0.025	94.85444641113281	70.0	266	1.0	0.058432500000000005	4.678	0	0	0	0	736	400	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39678074	39680074	2000	1.0556685428619386	1.0	68.8	0.0	0.025	94.85444641113281	70.0	266	1.0	0.051993000000000004	4.455	0	0	0	0	486	400	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39678324	39680324	2000	0.9910325641632081	1.0	49.96666666666666	0.0	0.025	94.85444641113281	70.0	429	0.9845	0.04141391569324531	4.455	0	0	0	0	236	236	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39678574	39680574	2000	0.9601268634796143	1.0	37.333333333333336	0.0	0.0		0.0	452	0.9845	0.024281868969019803	3.451	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39678824	39680824	2000	0.9418940224647522	1.0	30.466666666666665	0.0	0.025	100.0	2.0	446	0.9845	0.03983646521076688	3.451	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39679074	39681074	2000	0.9077217113971711	1.0	18.4	0.0	0.05	50.0	2.0	355	0.9845	0.04604621635347893	3.451	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39679324	39681324	2000	0.8822504422068596	1.0	12.3	0.0	0.05	50.0	2.0	554	0.9845	0.04892483494159472	3.451	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39679574	39681574	2000	0.8795166356861591	1.0	11.799999999999999	0.0	0.05	50.0	2.0	671	0.9845	0.06633316404266124	3.451	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39679824	39681824	2000	0.8940650965571404	1.0	14.766666666666667	0.0	0.05	50.0	2.0	643	0.9845	0.07842813610970036	3.771	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39680074	39682074	2000	0.9010236282646656	1.0	16.366666666666667	0.0	0.05	50.0	2.0	727	0.9845	0.0996642965972575	3.942	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39680324	39682324	2000	0.956467875033617	1.0	36.06666666666667	0.0	0.05	50.0	2.0	759	1.0	0.14688549999999997	6.929	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39680574	39682574	2000	0.9394179597198963	1.0	29.5	0.0	0.05	50.0	2.0	926	1.0	0.19366999999999998	6.929	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39680824	39682824	2000	0.970006577283144	1.0	41.833333333333336	0.0	0.075	26.75202178955078	6.0	1036	1.0	0.193055	6.929	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39681074	39683074	2000	1.0088590933978558	1.0	56.266666666666666	0.0	0.05	40.12803268432617	6.0	1004	1.0	0.21285600000000002	6.929	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39681324	39683324	2000	1.0527129906117916	1.0	68.33333333333333	0.0	0.05	40.12803268432617	6.0	805	1.0	0.26373299999999994	7.691	0	0	0	0	133	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39681574	39683574	2000	1.0702050062417985	1.0	72.06666666666666	0.0	0.05	40.12803268432617	6.0	633	1.0	0.32765049999999996	7.691	0	0	0	0	383	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39681824	39683824	2000	1.086198184877634	1.0	75.26666666666667	0.0	0.05	40.12803268432617	6.0	633	1.0	0.4753009999999999	7.691	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39682074	39684074	2000	1.0803014906346797	1.0	74.3	0.0	0.05	40.12803268432617	6.0	549	1.0	0.5761069999999999	8.975	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39682324	39684324	2000	1.0720674564540387	1.0	72.33333333333334	0.0	0.05	40.12803268432617	6.0	455	1.0	0.5666385	8.975	0	0	0	0	400	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39682574	39684574	2000	1.0822805709838867	1.0	74.66666666666667	0.0	0.05	40.12803268432617	6.0	513	1.0	0.526019	8.975	0	0	0	0	583	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39682824	39684824	2000	1.0849936757683754	1.0	75.03333333333333	0.0	0.0		0.0	349	1.0	0.5309074999999999	8.975	0	0	0	0	833	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39683074	39685074	2000	1.0629939511418343	1.0	70.66666666666667	0.0	0.0		0.0	349	1.0	0.5082494999999999	8.975	0	0	0	0	1083	83	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39683324	39685324	2000	1.0346189055740833	1.0	64.60000000000001	0.0	0.025	100.0	1.0	349	1.0	0.459902	8.975	0	0	0	0	1067	200	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39683574	39685574	2000	1.0112449874579907	1.0	57.233333333333334	0.0	0.087	83.85545919133328	50.0	461	1.0	0.38375699999999996	8.975	0	0	0	0	817	200	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39683824	39685824	2000	1.0248433313369751	1.0	61.33333333333333	0.0	0.125	80.25145034790039	50.0	461	1.0	0.21369899999999997	8.975	0	0	0	0	800	200	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39684074	39686074	2000	1.0551327528059482	1.0	68.66666666666667	0.0	0.125	80.25145034790039	50.0	461	1.0	0.0890165	3.743	0	0	0	0	800	200	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39684324	39686324	2000	1.0823022486567497	1.0	74.66666666666667	0.0	0.175	70.53540202549526	50.0	435	1.0	0.0630315	4.195	0	0	0	0	800	200	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39684574	39686574	2000	1.1104392076432705	1.0	78.16666666666666	0.0	0.225	75.37101872762044	58.0	320	0.9995	0.05748374187093547	4.195	0	0	0	0	617	200	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39684824	39686824	2000	1.1122693246901034	1.0	78.43333333333334	0.0	0.262	77.17961183213096	67.0	320	0.9995	0.06797148574287143	4.195	0	0	0	0	367	200	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39685074	39687074	2000	1.1203450683951377	1.0	79.23333333333333	0.0	0.337	80.3021755161908	67.0	320	0.9995	0.0628624312156078	4.195	0	0	0	0	117	117	MG	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39685324	39687324	2000	1.146640769034624	1.0	82.39999999999999	0.0	0.4	82.1065628528595	67.0	402	0.9995	0.06389394697348674	5.745	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39685574	39687574	2000	1.1783085215389728	1.0	85.43333333333332	0.0	0.338	82.97988222336627	67.0	290	0.9995	0.1098649324662331	8.126	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39685824	39687824	2000	1.1522951779067516	1.0	82.96666666666667	0.0	0.3	84.37064615885417	67.0	290	0.9995	0.3494152076038019	10.205	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39686074	39688074	2000	1.1277591402232647	1.0	80.26666666666667	0.0	0.3	84.37064615885417	67.0	290	0.9995	0.4541365682841421	10.205	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39686324	39688324	2000	1.088799192905426	1.0	75.56666666666668	0.0	0.25	91.99571914672852	67.0	257	0.9995	0.47656678339169584	10.205	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39686574	39688574	2000	1.066652556836605	1.0	71.43333333333334	0.0	0.2	91.920729637146	67.0	239	0.999	0.4668348348348349	10.205	0	0	0	0	0	0		no_promoter_enhancer_in_queried_epic_tissues
ANO2/NTF3	NC_051831.1	39686824	39688824	2000	1.0598320485651493	1.0	69.89999999999999	0.0	0.163	92.77034871856128	67.0	244	0.999	0.4433458458458458	10.205	0	0	0	0	234	234	OV;ST	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39687074	39689074	2000	1.094363167285919	1.0	76.3	0.0	0.088	94.09990900213069	34.0	244	0.999	0.45310610610610613	10.205	0	0	0	0	484	484	OV;ST	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39687324	39689324	2000	1.0862946135103702	1.0	75.26666666666667	0.0	0.0		0.0	162	0.999	0.42300650650650645	10.205	0	0	0	0	734	734	OV;ST	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39687574	39689574	2000	1.0878591482043267	1.0	75.43333333333334	0.0	0.0		0.0	162	0.999	0.3865800800800801	10.205	0	0	0	0	984	984	LU;OV;ST	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39687824	39689824	2000	1.109947539269924	1.0	78.06666666666666	1.0	0.05	85.73272705078125	24.0	162	0.999	0.1315205205205205	6.71	0	0	0	0	1234	1234	LU;OV;ST	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39688074	39690074	2000	1.1420258036255837	1.0	81.76666666666667	1.0	0.05	85.73272705078125	24.0	162	0.999	0.023503003003003006	4.569	0	0	0	0	1484	1484	LU;OV;ST	regulatory_annotation_present
ANO2/NTF3	NC_051831.1	39688324	39690324	2000	1.1749344076514243	1.0	85.13333333333334	1.0	0.075	90.48848470052083	24.0	154	0.999	0.010860360360360366	4.569	0	0	0	0	1734	1734	LU;OV;ST	regulatory_annotation_present
