id	chrom	start0	end0	atac_mean	atac_percentile	GC	GC_distance_w01	coding_TSS_distance	miRNA_distance	risk_gene_distance	screen_flags	stage	pending
bg1k_1346	NC_051805.1	104296338	104297338	1.042066259086132	64.38909458094918	0.391	0.019999999999999962	3609	234589	116011	coding_5prime_under_50kb;miRNA_under_300kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1347	NC_051822.1	2447391	2448391	1.225292241871357	88.82531134298216	0.581	0.16999999999999998	13687	23810087	341894	gene_overlap;coding_5prime_under_50kb;regulatory_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1348	NC_051812.1	54308893	54309893	1.0883438455164431	74.62133961629081	0.429	0.018000000000000016	253765	254421	253765	miRNA_under_300kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1349	NC_051836.1	13899316	13900316	0.9043806450366974	18.949848535846517	0.368	0.04299999999999998	383701	18754434	664245	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1350	NC_051835.1	9495549	9496549	0.9700578737854958	41.6358128576237	0.315	0.09599999999999997	448487	3791439	881314	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1351	NC_051806.1	69203561	69204561	1.0876022418439388	74.38572871087176	0.369	0.04199999999999998	16635	7404582	23789	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1352	NC_051815.1	12080985	12081985	0.45437557250261307	0.03365870077415012	0.359	0.05199999999999999	21757	2643148	648296	coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1353	NC_051836.1	27306148	27307148	0.9888427925109863	48.50218781555032	0.347	0.064	11598	5347602	947041	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1354	NC_051837.1	4575849	4576849	0.8870993309170008	14.60787613598115	0.284	0.127	330897	14175495	500322	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1355	NC_051810.1	10083450	10084450	0.9127768568694592	21.507909794681925	0.321	0.08999999999999997	8210	647398	46815	coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1356	NC_051814.1	31838491	31839491	1.1181989080905914	78.89599461460787	0.511	0.10000000000000003	13979	3192354	13979	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1357	NC_051807.1	49126489	49127489	1.0111914091706276	56.17637159205655	0.411	0.0	163493	3094704	2420896	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1358	NC_051817.1	60470080	60471080	0.9964256510138512	50.92561427128913	0.406	0.004999999999999949	15461	19724141	909245	coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1359	NC_051827.1	38251957	38252957	0.9927840427160263	49.612924941097276	0.412	0.0010000000000000009	37502	11567192	411956	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1360	NC_051819.1	37507222	37508222	0.9563263846039772	36.250420733759675	0.363	0.04799999999999999	300466	336226	826388		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1361	NC_051824.1	52908285	52909285	1.1902320295572282	85.99798047795355	0.484	0.07300000000000001	2511	1975642	12538	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb;lnc_smallRNA_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1362	NC_051827.1	1686718	1687718	1.1478077906370163	82.4638168966678	0.495	0.08400000000000002	5551	330804	1149578	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1363	NC_051825.1	27763360	27764360	1.557561953862508	97.2399865365197	0.372	0.03899999999999998	4898	1957123	746829	coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1364	NC_051824.1	21069586	21070586	1.091527356147766	75.22719623022552	0.41	0.0010000000000000009	597477	13071094	14518	risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1365	NC_051824.1	25508873	25509873	1.0792349877357483	72.50084146751935	0.436	0.025000000000000022	154269	12302108	0	gene_overlap;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1366	NC_051817.1	60146044	60147044	0.5944788232216468	0.23561090541905083	0.383	0.02799999999999997	6036	19400105	585209	coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1367	NC_051843.1	96269013	96270013	1.0341181287169456	62.268596432177716	0.423	0.01200000000000001	229210	2068227	587383		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1368	NC_051843.1	44744952	44745952			0.0	0.411	26824	832801	467840	missing_ATAC;noncanonical_reference;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1369	NC_051823.1	45357341	45358341	0.9034769668579101	18.646920228879164	0.319	0.09199999999999997	518182	5475367	0	gene_overlap;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1370	NC_051830.1	9751362	9752362	0.9685690324902535	41.13093234601144	0.408	0.0030000000000000027	45574	5035915	457897	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1371	NC_051819.1	11608677	11609677	0.9082337539792061	20.12790306294177	0.315	0.09599999999999997	413998	2028812	1252135	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1372	NC_051811.1	45769203	45770203	1.0093270492553712	55.57051497812184	0.409	0.0020000000000000018	112948	2861100	201623	gene_overlap;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1373	NC_051843.1	444102	445102	0.952416683793068	34.937731403567824	0.333	0.07799999999999996	123720	39210738	873784		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1374	NC_051836.1	12827446	12828446	0.6234865128993988	0.3702457085156513	0.409	0.0020000000000000018	35503	19826304	336077	coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1375	NC_051811.1	41629341	41630341	3.9513204048871993	99.62975429148435	0.683	0.2720000000000001	0	254934	3892	gene_overlap;coding_5prime_under_50kb;miRNA_under_300kb;risk_gene_under_300kb;regulatory_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1376	NC_051827.1	21700122	21701122	0.9398993394374847	30.326489397509256	0.352	0.059	44340	9174404	1605808	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1377	NC_051833.1	18282886	18283886	1.000838615834713	52.60854930999663	0.332	0.07899999999999996	368860	3920676	454929	gene_overlap;lnc_smallRNA_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1378	NC_051844.1	3036699	3037699	1.1652574828863145	84.2813867384719	0.437	0.026000000000000023	2960232				preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1379	NC_051811.1	28289114	28290114	0.9370386718213558	29.148434870414	0.395	0.01599999999999996	55216	1719692	1425743	gene_overlap;lnc_smallRNA_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1380	NC_051811.1	32647760	32648760	0.9089337486028671	20.464490070683272	0.341	0.06999999999999995	27619	1492835	78093	coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1381	NC_051816.1	6860603	6861603	0.9363648344278336	28.98014136654325	0.415	0.0040000000000000036	15848	3327431	57790	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1382	NC_051805.1	104343664	104344664	1.1638795889019966	84.18041063614945	0.444	0.03300000000000003	4111	281915	163337	gene_overlap;coding_5prime_under_50kb;miRNA_under_300kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1383	NC_051812.1	8609355	8610355	0.9728067415952683	42.8475260854931	0.373	0.03799999999999998	230470	4836432	227993	risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1384	NC_051808.1	73379320	73380320	0.8506887724995613	7.539548973409627	0.367	0.043999999999999984	6250	2969701	205922	coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1385	NC_051807.1	67995057	67996057	0.9939794658422471	50.15146415348367	0.337	0.07399999999999995	789171	6278848	2995488		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1386	NC_051837.1	3475382	3476382	1.0782307074666024	72.33254796364861	0.365	0.045999999999999985	547071	15275962	1600789		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1387	NC_051807.1	20534735	20535735	0.9472921645641327	32.951868057892966	0.363	0.04799999999999999	287614	628209	419390		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1388	NC_051805.1	61552603	61553603	1.0568878497481347	68.05789296533153	0.384	0.02699999999999997	353536	10428363	408819	gene_overlap;lnc_smallRNA_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1389	NC_051811.1	57959107	57960107	1.0084756855113166	55.16661056883204	0.334	0.07699999999999996	26865	3726263	6986	coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1390	NC_051820.1	10277910	10278910	0.9693793672323227	41.46751935375295	0.445	0.03400000000000003	847	75349	221595	gene_overlap;coding_5prime_under_50kb;miRNA_under_300kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1391	NC_051843.1	91864468	91865468	0.9524667524695396	34.97139010434197	0.5	0.08900000000000002	229575	2593488	1793675		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1392	NC_051816.1	9215313	9216313	1.1481371768712998	82.53113429821609	0.443	0.03200000000000003	50775	5682141	1090810	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1393	NC_051836.1	36704179	36705179	0.8599361726045609	9.323460114439582	0.398	0.012999999999999956	7783	4048809	1169145	coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1394	NC_051811.1	19845259	19846259	0.9129918949604034	21.575227196230227	0.339	0.07199999999999995	27339	2498377	432934	coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1395	NC_051833.1	14277519	14278519	0.8937235231697559	16.22349377314036	0.316	0.09499999999999997	183170	83670	896314	miRNA_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1396	NC_051805.1	33706316	33707316	0.5163272124970401	0.1682935038707506	0.321	0.08999999999999997	287361	10921546	1892416		preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1397	NC_051817.1	39545781	39546781	1.1037402802705765	76.91013126893301	0.417	0.006000000000000005	2021	1199134	300541	coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1398	NC_051840.1	389396	390396	0.9391494775414467	30.158195893638506	0.388	0.022999999999999965	8097	1167191	7687	gene_overlap;coding_5prime_under_50kb;risk_gene_under_300kb;lnc_smallRNA_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1399	NC_051825.1	27199888	27200888	1.0765287267565726	71.99596095590711	0.341	0.06999999999999995	14873	1393651	183357	coding_5prime_under_50kb;risk_gene_under_300kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1400	NC_051809.1	52221990	52222990	0.9782909986376762	44.968024234264554	0.369	0.04199999999999998	499547	4348314	917906	gene_overlap	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1401	NC_051827.1	35306120	35307120	1.008541471362114	55.23392797038034	0.322	0.08899999999999997	0	14513029	377818	gene_overlap;coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
bg1k_1402	NC_051806.1	58370418	58371418	0.9153131210498321	22.45035341635813	0.323	0.08799999999999997	35440	428656	311527	coding_5prime_under_50kb	preliminary_annotation_screen_only	alternative_transcripts;TAD;EpiC;repeats;conservation;variants;sequence_specificity;donor_genotype
