#chrom	start	end	type	length	gc_frac	obs_exp	n_cpg
NC_051822.1	26816879	26818748	CGI_GGF+CGI_TJ	1869	0.6041	0.6114	92
NC_051822.1	27051803	27052596	CGI_GGF+CGI_TJ	793	0.5902	0.6210	41
NC_051822.1	27548622	27549735	CGI_GGF+CGI_TJ	1113	0.5418	0.7280	59
NC_051822.1	27810708	27811303	CGI_GGF+CGI_TJ	595	0.5681	0.6253	30
NC_051822.1	28319333	28320827	CGI_GGF+CGI_TJ	1494	0.5910	0.6447	84
NC_051822.1	28366274	28366934	CGI_GGF+CGI_TJ	660	0.6515	0.6291	44
NC_051822.1	28753392	28753979	CGI_GGF+CGI_TJ	587	0.6559	0.6337	40
NC_051822.1	32282567	32283633	CGI_GGF+CGI_TJ	1066	0.5403	0.6244	47
NC_051822.1	32320653	32321799	CGI_GGF+CGI_TJ	1146	0.6545	0.6392	78
NC_051822.1	32363931	32365594	CGI_GGF+CGI_TJ	1663	0.5815	0.6498	91
NC_051822.1	32484861	32485455	CGI_GGF+CGI_TJ	594	0.6700	0.6331	42
NC_051822.1	32487405	32488127	CGI_GGF+CGI_TJ	722	0.7161	0.6209	54
NC_051822.1	32689506	32690422	CGI_GGF+CGI_TJ	916	0.5590	0.6047	43
NC_051822.1	32826519	32827833	CGI_GGF+CGI_TJ	1314	0.5890	0.6143	70
NC_051822.1	32845390	32847533	CGI_GGF+CGI_TJ	2143	0.6099	0.6152	122
NC_051822.1	33236226	33236987	CGI_GGF+CGI_TJ	761	0.5979	0.6481	44
NC_051822.1	33456568	33457231	CGI_GGF+CGI_TJ	663	0.7059	0.6306	52
NC_051822.1	33880722	33881501	CGI_GGF+CGI_TJ	779	0.5404	0.6863	39
NC_051822.1	33881627	33882901	CGI_GGF+CGI_TJ	1274	0.5730	0.6071	59
NC_051822.1	34248284	34249959	CGI_GGF+CGI_TJ	1675	0.6740	0.6156	117
NC_051822.1	34252382	34255451	CGI_GGF+CGI_TJ	3069	0.6478	0.6150	198
NC_051822.1	35104681	35105823	CGI_GGF+CGI_TJ	1142	0.5482	0.8877	76
NC_051822.1	35417064	35418009	CGI_GGF+CGI_TJ	945	0.5492	0.8035	57
NC_051822.1	38274625	38275697	CGI_GGF+CGI_TJ	1072	0.6866	0.6467	81
NC_051822.1	38294630	38295243	CGI_GGF+CGI_TJ	613	0.6754	0.6416	43
NC_051822.1	38826971	38827555	CGI_GGF+CGI_TJ	584	0.5873	0.6400	32
NC_051822.1	39021000	39021737	CGI_GGF+CGI_TJ	737	0.5577	0.6135	35
NC_051822.1	39373480	39374174	CGI_GGF+CGI_TJ	694	0.6354	0.6325	44
NC_051822.1	41913715	41914369	CGI_GGF+CGI_TJ	654	0.6514	0.6499	44
NC_051822.1	41948146	41948763	CGI_GGF+CGI_TJ	617	0.6548	0.6408	42
NC_051822.1	44287631	44289539	CGI_GGF+CGI_TJ	1908	0.6074	0.6143	108
NC_051822.1	44773218	44774313	CGI_GGF+CGI_TJ	1095	0.5114	0.7269	52
NC_051822.1	44806896	44808906	CGI_GGF+CGI_TJ	2010	0.6025	0.6483	115
NC_051822.1	45171891	45173096	CGI_GGF+CGI_TJ	1205	0.5751	0.6318	62
NC_051822.1	45410986	45412222	CGI_GGF+CGI_TJ	1236	0.5850	0.6432	68
NC_051822.1	45624410	45625325	CGI_GGF+CGI_TJ	915	0.7005	0.6232	69
NC_051822.1	45856917	45858172	CGI_GGF+CGI_TJ	1255	0.7219	0.6121	100
NC_051822.1	46093555	46094120	CGI_GGF+CGI_TJ	565	0.7221	0.6393	46
NC_051822.1	46216249	46216804	CGI_GGF+CGI_TJ	555	0.6631	0.6377	38
NC_051822.1	46590389	46591011	CGI_GGF+CGI_TJ	622	0.5675	0.6495	32
NC_051822.1	46852256	46853076	CGI_GGF+CGI_TJ	820	0.6305	0.6465	52
NC_051822.1	46889756	46893049	CGI_GGF+CGI_TJ	3293	0.6262	0.6305	203
NC_051822.1	47080773	47081514	CGI_GGF+CGI_TJ	741	0.6289	0.6011	44
NC_051822.1	47132335	47133104	CGI_GGF+CGI_TJ	769	0.5514	0.6420	37
NC_051822.1	47183964	47184624	CGI_GGF+CGI_TJ	660	0.5439	0.6563	32
NC_051822.1	47273723	47274479	CGI_GGF+CGI_TJ	756	0.7421	0.6438	67
NC_051822.1	47400714	47401314	CGI_GGF+CGI_TJ	600	0.7067	0.6202	46
NC_051822.1	47411665	47412474	CGI_GGF+CGI_TJ	809	0.5352	0.6559	38
NC_051822.1	47562080	47562968	CGI_GGF+CGI_TJ	888	0.7748	0.6471	86
NC_051822.1	47800256	47801275	CGI_GGF+CGI_TJ	1019	0.7233	0.6097	81
NC_051822.1	47816171	47817073	CGI_GGF+CGI_TJ	902	0.7151	0.6300	71
NC_051822.1	48152806	48153583	CGI_GGF+CGI_TJ	777	0.6165	0.6401	47
NC_051822.1	48158586	48159215	CGI_GGF+CGI_TJ	629	0.6089	0.6215	36
NC_051822.1	48181786	48182419	CGI_GGF+CGI_TJ	633	0.5292	0.6996	31
NC_051822.1	48313444	48314467	CGI_GGF+CGI_TJ	1023	0.6745	0.6188	72
NC_051822.1	48360688	48362807	CGI_GGF+CGI_TJ	2119	0.6126	0.6087	121
NC_051822.1	48430508	48431894	CGI_GGF+CGI_TJ	1386	0.6118	0.6477	84
NC_051822.1	48438907	48440105	CGI_GGF+CGI_TJ	1198	0.5993	0.6427	69
NC_051822.1	48531232	48531873	CGI_GGF+CGI_TJ	641	0.6661	0.6472	46
NC_051822.1	48541814	48543721	CGI_GGF+CGI_TJ	1907	0.6172	0.6457	117
NC_051822.1	48573460	48576859	CGI_GGF+CGI_TJ	3399	0.6302	0.6413	214
NC_051822.1	48953893	48954875	CGI_GGF+CGI_TJ	982	0.5957	0.6448	56
NC_051822.1	49221202	49221907	CGI_GGF+CGI_TJ	705	0.5702	0.6480	37
NC_051822.1	49224457	49225382	CGI_GGF+CGI_TJ	925	0.5276	0.6839	44
NC_051822.1	49229127	49230109	CGI_GGF+CGI_TJ	982	0.5489	0.6958	51
NC_051822.1	49292622	49293239	CGI_GGF+CGI_TJ	617	0.5737	0.6309	32
NC_051822.1	49325070	49326476	CGI_GGF+CGI_TJ	1406	0.6543	0.6457	97
NC_051822.1	49493702	49494443	CGI_GGF+CGI_TJ	741	0.6289	0.6423	47
NC_051822.1	49854050	49854799	CGI_GGF+CGI_TJ	749	0.5287	0.7193	37
NC_051822.1	49856309	49858148	CGI_GGF+CGI_TJ	1839	0.5367	0.6494	86
NC_051822.1	49864668	49865597	CGI_GGF+CGI_TJ	929	0.6093	0.6292	54
NC_051822.1	50905785	50907436	CGI_GGF+CGI_TJ	1651	0.6651	0.6142	111
NC_051822.1	51022682	51023652	CGI_GGF+CGI_TJ	970	0.7000	0.6331	75
NC_051822.1	53124839	53126361	CGI_GGF+CGI_TJ	1522	0.6577	0.6043	98
NC_051822.1	53205588	53206838	CGI_GGF+CGI_TJ	1250	0.5368	0.7665	69
NC_051822.1	53559969	53560644	CGI_GGF+CGI_TJ	675	0.5689	0.6411	35
NC_051822.1	53873209	53873997	CGI_GGF+CGI_TJ	788	0.6688	0.6016	53
NC_051822.1	54139004	54139656	CGI_GGF+CGI_TJ	652	0.7362	0.6403	56
NC_051822.1	54147593	54148194	CGI_GGF+CGI_TJ	601	0.6290	0.6395	38
NC_051822.1	54584360	54584945	CGI_GGF+CGI_TJ	585	0.5402	0.6813	29
NC_051822.1	55009738	55011150	CGI_GGF+CGI_TJ	1412	0.5949	0.6324	79
NC_051822.1	55954670	55955286	CGI_GGF+CGI_TJ	616	0.5828	0.6310	33
NC_051822.1	56399506	56400216	CGI_GGF+CGI_TJ	710	0.7282	0.6499	61
NC_051823.1	177357	179304	CGI_GGF+CGI_TJ	1947	0.5603	0.6347	97
NC_051823.1	599551	600328	CGI_GGF+CGI_TJ	777	0.5470	0.7923	46
NC_051823.1	900076	901591	CGI_GGF+CGI_TJ	1515	0.5472	0.7407	84
NC_051823.1	914960	916342	CGI_GGF+CGI_TJ	1382	0.5449	0.7055	72
NC_051823.1	1008695	1009314	CGI_GGF+CGI_TJ	619	0.6333	0.6453	40
NC_051823.1	1010477	1012089	CGI_GGF+CGI_TJ	1612	0.5397	0.6573	77
NC_051823.1	1017069	1017974	CGI_GGF+CGI_TJ	905	0.5470	0.6950	47
NC_051823.1	1131192	1132778	CGI_GGF+CGI_TJ	1586	0.5952	0.6317	87
NC_051823.1	1148814	1149768	CGI_GGF+CGI_TJ	954	0.5377	0.6563	45
NC_051823.1	1761947	1763461	CGI_GGF+CGI_TJ	1514	0.5971	0.6437	86
NC_051823.1	1766201	1766867	CGI_GGF+CGI_TJ	666	0.5420	0.6654	32
NC_051823.1	1887208	1888588	CGI_GGF+CGI_TJ	1380	0.5877	0.6383	76
NC_051823.1	1919167	1919847	CGI_GGF+CGI_TJ	680	0.6044	0.6284	39
NC_051823.1	1959842	1961015	CGI_GGF+CGI_TJ	1173	0.5379	0.7306	62
NC_051823.1	1997731	2000079	CGI_GGF+CGI_TJ	2348	0.6124	0.6273	138
NC_051823.1	2078456	2079439	CGI_GGF+CGI_TJ	983	0.5453	0.7805	57
NC_051823.1	2099789	2100411	CGI_GGF+CGI_TJ	622	0.6704	0.6217	24
NC_051823.1	2118953	2120347	CGI_GGF+CGI_TJ	1394	0.5043	0.6587	58
NC_051823.1	2253577	2255481	CGI_GGF+CGI_TJ	1904	0.5247	0.6593	86
NC_051823.1	3113735	3116559	CGI_GGF+CGI_TJ	2824	0.7344	0.6239	224
NC_051823.1	3321137	3321823	CGI_GGF+CGI_TJ	686	0.5700	0.6282	35
NC_051823.1	3323448	3324349	CGI_GGF+CGI_TJ	901	0.6448	0.6456	60
NC_051823.1	7777378	7778047	CGI_GGF+CGI_TJ	669	0.6756	0.6498	49
NC_051823.1	18644310	18644940	CGI_GGF+CGI_TJ	630	0.6571	0.6282	42
NC_051823.1	20219799	20220511	CGI_GGF+CGI_TJ	712	0.5337	0.6797	34
NC_051823.1	20227578	20228500	CGI_GGF+CGI_TJ	922	0.5293	0.6478	40
NC_051823.1	20235560	20236483	CGI_GGF+CGI_TJ	923	0.5276	0.6507	40
NC_051823.1	20243822	20244540	CGI_GGF+CGI_TJ	718	0.5334	0.6742	34
NC_051823.1	20251647	20252574	CGI_GGF+CGI_TJ	927	0.5254	0.6535	40
NC_051823.1	20259823	20260540	CGI_GGF+CGI_TJ	717	0.5328	0.6764	34
NC_051823.1	20883488	20884450	CGI_GGF+CGI_TJ	962	0.5270	0.6391	41
NC_051823.1	20891453	20892133	CGI_GGF+CGI_TJ	680	0.5353	0.6849	33
NC_051823.1	20899413	20900325	CGI_GGF+CGI_TJ	912	0.5296	0.6507	40
NC_051823.1	20905386	20906308	CGI_GGF+CGI_TJ	922	0.5282	0.6500	40
NC_051823.1	22028502	22029275	CGI_GGF+CGI_TJ	773	0.6856	0.6364	56
NC_051823.1	22049276	22051035	CGI_GGF+CGI_TJ	1759	0.7516	0.6342	135
NC_051823.1	22306246	22306921	CGI_GGF+CGI_TJ	675	0.6919	0.6490	51
NC_051823.1	22416833	22417633	CGI_GGF+CGI_TJ	800	0.6963	0.6497	61
NC_051823.1	22803272	22804053	CGI_GGF+CGI_TJ	781	0.6799	0.6424	57
NC_051823.1	23442241	23442928	CGI_GGF+CGI_TJ	687	0.5459	0.7628	39
NC_051823.1	24331164	24332108	CGI_GGF+CGI_TJ	944	0.6208	0.6160	56
NC_051823.1	24863600	24864475	CGI_GGF+CGI_TJ	875	0.6000	0.6420	50
NC_051823.1	25534079	25534827	CGI_GGF+CGI_TJ	748	0.6885	0.6377	54
NC_051823.1	25990139	25990879	CGI_GGF+CGI_TJ	740	0.6797	0.6469	54
NC_051823.1	28029866	28030489	CGI_GGF+CGI_TJ	623	0.6661	0.6444	43
NC_051823.1	28181221	28181948	CGI_GGF+CGI_TJ	727	0.6919	0.6410	55
NC_051823.1	29660643	29661396	CGI_GGF+CGI_TJ	753	0.5843	0.6248	40
NC_051823.1	30205293	30206674	CGI_GGF+CGI_TJ	1381	0.6416	0.6205	88
NC_051823.1	30684812	30686076	CGI_GGF+CGI_TJ	1264	0.5562	0.6179	60
NC_051823.1	30928462	30929468	CGI_GGF+CGI_TJ	1006	0.6362	0.6310	64
NC_051823.1	30974163	30974769	CGI_GGF+CGI_TJ	606	0.6419	0.6259	39
NC_051823.1	32432931	32433632	CGI_GGF+CGI_TJ	701	0.6733	0.6383	50
NC_051823.1	32500957	32502688	CGI_GGF+CGI_TJ	1731	0.5644	0.6458	89
NC_051823.1	33813156	33813857	CGI_GGF+CGI_TJ	701	0.6690	0.6333	49
NC_051823.1	34858236	34859026	CGI_GGF+CGI_TJ	790	0.6911	0.6492	60
NC_051823.1	45923927	45924520	CGI_GGF+CGI_TJ	593	0.5599	0.6467	30
NC_051823.1	51192946	51194523	CGI_GGF+CGI_TJ	1577	0.5466	0.6735	77
NC_051823.1	51756770	51758455	CGI_GGF+CGI_TJ	1685	0.6772	0.6084	115
NC_051823.1	51779658	51780711	CGI_GGF+CGI_TJ	1053	0.6002	0.6138	58
NC_051823.1	52040826	52041853	CGI_GGF+CGI_TJ	1027	0.6543	0.6456	69
NC_051823.1	52048657	52049411	CGI_GGF+CGI_TJ	754	0.5318	0.6572	35
NC_051823.1	52077420	52078167	CGI_GGF+CGI_TJ	747	0.5248	0.7030	35
NC_051823.1	52253612	52254372	CGI_GGF+CGI_TJ	760	0.5184	0.6721	34
NC_051823.1	52325904	52327489	CGI_GGF+CGI_TJ	1585	0.5621	0.6234	78
NC_051823.1	52410282	52411402	CGI_GGF+CGI_TJ	1120	0.5411	0.7686	63
NC_051823.1	52466632	52468571	CGI_GGF+CGI_TJ	1939	0.5725	0.6484	103
NC_051823.1	52974416	52975580	CGI_GGF+CGI_TJ	1164	0.5842	0.6397	63
NC_051823.1	52978127	52978774	CGI_GGF+CGI_TJ	647	0.5379	0.7492	35
NC_051823.1	53062931	53064547	CGI_GGF+CGI_TJ	1616	0.5136	0.6291	67
NC_051823.1	53095194	53097328	CGI_GGF+CGI_TJ	2134	0.5220	0.6065	88
NC_051823.1	53302286	53305189	CGI_GGF+CGI_TJ	2903	0.6169	0.6485	178
NC_051823.1	53409495	53410992	CGI_GGF+CGI_TJ	1497	0.5224	0.7346	75
NC_051823.1	53412289	53413557	CGI_GGF+CGI_TJ	1268	0.5402	0.7567	70
NC_051823.1	53474466	53475526	CGI_GGF+CGI_TJ	1060	0.5226	0.7057	51
NC_051823.1	53513973	53516169	CGI_GGF+CGI_TJ	2196	0.5719	0.6314	113
NC_051823.1	53538910	53539514	CGI_GGF+CGI_TJ	604	0.6060	0.6453	35
NC_051823.1	53634894	53636770	CGI_GGF+CGI_TJ	1876	0.5437	0.6877	93
NC_051823.1	53733139	53734170	CGI_GGF+CGI_TJ	1031	0.5800	0.6231	54
NC_051823.1	53922810	53923885	CGI_GGF+CGI_TJ	1075	0.6605	0.6484	76
NC_051823.1	53996494	53997349	CGI_GGF+CGI_TJ	855	0.7673	0.6224	78
NC_051823.1	54560170	54561303	CGI_GGF+CGI_TJ	1133	0.5357	0.7649	62
NC_051823.1	54561534	54562435	CGI_GGF+CGI_TJ	901	0.6193	0.6269	54
NC_051823.1	54574795	54575653	CGI_GGF+CGI_TJ	858	0.5408	0.7182	45
NC_051823.1	54620848	54621801	CGI_GGF+CGI_TJ	953	0.5393	0.7071	49
NC_051823.1	54637035	54638051	CGI_GGF+CGI_TJ	1016	0.5394	0.7755	57
NC_051823.1	54665145	54667305	CGI_GGF+CGI_TJ	2160	0.5269	0.6872	103
NC_051823.1	54680431	54681734	CGI_GGF+CGI_TJ	1303	0.6823	0.6379	95
NC_051823.1	54860943	54862406	CGI_GGF+CGI_TJ	1463	0.5318	0.6383	66
NC_051823.1	54879384	54881390	CGI_GGF+CGI_TJ	2006	0.5738	0.6369	105
NC_051823.1	54901345	54901926	CGI_GGF+CGI_TJ	581	0.5714	0.6353	30
NC_051823.1	54914317	54915370	CGI_GGF+CGI_TJ	1053	0.5090	0.6902	47
NC_051823.1	54955136	54956211	CGI_GGF+CGI_TJ	1075	0.5321	0.7412	56
NC_051823.1	54961386	54963233	CGI_GGF+CGI_TJ	1847	0.5663	0.6385	94
NC_051823.1	54968196	54970015	CGI_GGF+CGI_TJ	1819	0.5355	0.6504	83
NC_051823.1	54976697	54978912	CGI_GGF+CGI_TJ	2215	0.5309	0.6312	94
NC_051823.1	55025203	55027010	CGI_GGF+CGI_TJ	1807	0.5329	0.7874	101
NC_051823.1	55087860	55088763	CGI_GGF+CGI_TJ	903	0.5570	0.6424	45
NC_051823.1	55115727	55118522	CGI_GGF+CGI_TJ	2795	0.5868	0.6319	152
NC_051824.1	216057	216806	CGI_GGF+CGI_TJ	749	0.6636	0.6355	52
NC_051824.1	1584789	1585483	CGI_GGF+CGI_TJ	694	0.6859	0.6496	53
NC_051824.1	5648309	5648961	CGI_GGF+CGI_TJ	652	0.6488	0.6424	44
NC_051824.1	5756737	5757405	CGI_GGF+CGI_TJ	668	0.5494	0.6745	34
NC_051824.1	6156505	6157246	CGI_GGF+CGI_TJ	741	0.7422	0.6374	65
NC_051824.1	6919715	6920656	CGI_GGF+CGI_TJ	941	0.5515	0.6292	45
NC_051824.1	6940848	6943037	CGI_GGF+CGI_TJ	2189	0.6213	0.6186	130
NC_051824.1	7892800	7893648	CGI_GGF+CGI_TJ	848	0.6616	0.6158	56
NC_051824.1	9427666	9428282	CGI_GGF+CGI_TJ	616	0.6721	0.6333	44
NC_051824.1	9488079	9489201	CGI_GGF+CGI_TJ	1122	0.5865	0.6428	62
NC_051824.1	11298715	11299414	CGI_GGF+CGI_TJ	699	0.7110	0.6258	53
NC_051824.1	12649368	12650628	CGI_GGF+CGI_TJ	1260	0.6508	0.6448	86
NC_051824.1	14361372	14362296	CGI_GGF+CGI_TJ	924	0.5444	0.7032	48
NC_051824.1	18671744	18672333	CGI_GGF+CGI_TJ	589	0.5484	0.6099	27
NC_051824.1	25032208	25032916	CGI_GGF+CGI_TJ	708	0.5946	0.6090	38
NC_051824.1	25043918	25044674	CGI_GGF+CGI_TJ	756	0.5569	0.6352	37
NC_051824.1	25054180	25054806	CGI_GGF+CGI_TJ	626	0.5463	0.7709	36
NC_051824.1	32282150	32282863	CGI_GGF+CGI_TJ	713	0.5820	0.6253	37
NC_051824.1	33573949	33574869	CGI_GGF+CGI_TJ	920	0.6250	0.6456	58
NC_051824.1	35069644	35071523	CGI_GGF+CGI_TJ	1879	0.5737	0.6103	94
NC_051824.1	36511883	36512558	CGI_GGF+CGI_TJ	675	0.6237	0.6459	42
NC_051824.1	39120222	39120847	CGI_GGF+CGI_TJ	625	0.6544	0.6261	40
NC_051824.1	39388096	39388756	CGI_GGF+CGI_TJ	660	0.6136	0.6297	39
NC_051824.1	39970305	39970953	CGI_GGF+CGI_TJ	648	0.6636	0.6319	45
NC_051824.1	40694149	40696357	CGI_GGF+CGI_TJ	2208	0.5290	0.7419	114
NC_051824.1	40941369	40944437	CGI_GGF+CGI_TJ	3068	0.6082	0.6430	181
NC_051824.1	41225634	41226363	CGI_GGF+CGI_TJ	729	0.5185	0.7552	37
NC_051824.1	41340269	41340984	CGI_GGF+CGI_TJ	715	0.5315	0.6541	33
NC_051824.1	42387700	42388418	CGI_GGF+CGI_TJ	718	0.6476	0.6246	47
NC_051824.1	43101662	43102265	CGI_GGF+CGI_TJ	603	0.5556	0.6448	30
NC_051824.1	43160530	43161931	CGI_GGF+CGI_TJ	1401	0.6153	0.6411	85
NC_051824.1	43193136	43194013	CGI_GGF+CGI_TJ	877	0.6249	0.6215	53
NC_051824.1	43204143	43205148	CGI_GGF+CGI_TJ	1005	0.6587	0.6460	69
NC_051824.1	43213695	43215164	CGI_GGF+CGI_TJ	1469	0.5997	0.6162	81
NC_051824.1	43367452	43368526	CGI_GGF+CGI_TJ	1074	0.5922	0.6292	58
NC_051824.1	43915596	43916358	CGI_GGF+CGI_TJ	762	0.6916	0.6387	58
NC_051824.1	44178547	44179781	CGI_GGF+CGI_TJ	1234	0.5818	0.6287	65
NC_051824.1	45214314	45216311	CGI_GGF+CGI_TJ	1997	0.6720	0.6405	144
NC_051824.1	45243600	45244505	CGI_GGF+CGI_TJ	905	0.6685	0.6434	65
NC_051824.1	45940081	45940810	CGI_GGF+CGI_TJ	729	0.6475	0.6440	49
NC_051824.1	46461138	46462132	CGI_GGF+CGI_TJ	994	0.6429	0.6055	62
NC_051824.1	46504930	46506312	CGI_GGF+CGI_TJ	1382	0.6216	0.6387	85
NC_051824.1	46513169	46515430	CGI_GGF+CGI_TJ	2261	0.5613	0.6182	110
NC_051824.1	46694250	46695671	CGI_GGF+CGI_TJ	1421	0.5778	0.6166	73
NC_051824.1	46741977	46743043	CGI_GGF+CGI_TJ	1066	0.6360	0.6384	68
NC_051824.1	46864731	46865283	CGI_GGF+CGI_TJ	552	0.6467	0.6421	37
NC_051824.1	47159120	47160464	CGI_GGF+CGI_TJ	1344	0.5900	0.6350	72
NC_051824.1	47228570	47229775	CGI_GGF+CGI_TJ	1205	0.6564	0.6222	80
NC_051824.1	47436913	47438040	CGI_GGF+CGI_TJ	1127	0.7187	0.6377	92
NC_051824.1	47464406	47465219	CGI_GGF+CGI_TJ	813	0.7798	0.6495	79
NC_051824.1	47501877	47502884	CGI_GGF+CGI_TJ	1007	0.5094	0.6129	40
NC_051824.1	48968402	48969809	CGI_GGF+CGI_TJ	1407	0.6823	0.6349	101
NC_051824.1	49153295	49154436	CGI_GGF+CGI_TJ	1141	0.6494	0.6453	73
NC_051824.1	49523857	49524721	CGI_GGF+CGI_TJ	864	0.5729	0.6431	42
NC_051824.1	49701278	49703133	CGI_GGF+CGI_TJ	1855	0.5655	0.6232	92
NC_051824.1	49806461	49807626	CGI_GGF+CGI_TJ	1165	0.6481	0.6219	76
NC_051824.1	49855331	49855959	CGI_GGF+CGI_TJ	628	0.6385	0.6229	36
NC_051824.1	49888470	49890721	CGI_GGF+CGI_TJ	2251	0.6366	0.6430	146
NC_051824.1	49978295	49979211	CGI_GGF+CGI_TJ	916	0.7205	0.6488	76
NC_051824.1	50354183	50355039	CGI_GGF+CGI_TJ	856	0.6776	0.6213	59
NC_051824.1	50434175	50435725	CGI_GGF+CGI_TJ	1550	0.5968	0.6180	85
NC_051824.1	50490516	50491666	CGI_GGF+CGI_TJ	1150	0.5974	0.6044	62
NC_051824.1	50559871	50560694	CGI_GGF+CGI_TJ	823	0.6744	0.6420	60
NC_051824.1	50591658	50592340	CGI_GGF+CGI_TJ	682	0.6804	0.6486	51
NC_051824.1	50720789	50721895	CGI_GGF+CGI_TJ	1106	0.5787	0.6486	60
NC_051824.1	51086378	51087206	CGI_GGF+CGI_TJ	828	0.5785	0.6352	44
NC_051824.1	51309592	51310384	CGI_GGF+CGI_TJ	792	0.6793	0.6349	58
NC_051824.1	51829214	51830539	CGI_GGF+CGI_TJ	1325	0.5774	0.6345	70
NC_051824.1	52044684	52045913	CGI_GGF+CGI_TJ	1229	0.5330	0.7426	64
NC_051824.1	52873821	52874643	CGI_GGF+CGI_TJ	822	0.6253	0.6350	51
NC_051824.1	52910886	52911550	CGI_GGF+CGI_TJ	664	0.7364	0.6300	54
NC_051824.1	52915721	52917151	CGI_GGF+CGI_TJ	1430	0.7140	0.6491	117
NC_051824.1	52988142	52989342	CGI_GGF+CGI_TJ	1200	0.5967	0.6179	65
NC_051824.1	53015229	53015891	CGI_GGF+CGI_TJ	662	0.5498	0.6640	33
NC_051824.1	53106834	53107668	CGI_GGF+CGI_TJ	834	0.7086	0.6111	59
NC_051824.1	53118855	53120099	CGI_GGF+CGI_TJ	1244	0.6423	0.6356	81
NC_051824.1	53289163	53290032	CGI_GGF+CGI_TJ	869	0.6605	0.6437	60
NC_051824.1	53613883	53614652	CGI_GGF+CGI_TJ	769	0.5839	0.6004	36
NC_051824.1	54418836	54422161	CGI_GGF+CGI_TJ	3325	0.5606	0.6431	168
NC_051824.1	54576663	54577215	CGI_GGF+CGI_TJ	552	0.5417	0.6501	25
NC_051824.1	54842952	54844007	CGI_GGF+CGI_TJ	1055	0.6190	0.6101	61
NC_051824.1	54846112	54847244	CGI_GGF+CGI_TJ	1132	0.5318	0.6825	52
NC_051824.1	54907644	54908445	CGI_GGF+CGI_TJ	801	0.6529	0.6092	52
NC_051824.1	54919298	54920244	CGI_GGF+CGI_TJ	946	0.5190	0.7538	48
NC_051824.1	55146532	55148593	CGI_GGF+CGI_TJ	2061	0.5832	0.6062	105
NC_051824.1	55207654	55209003	CGI_GGF+CGI_TJ	1349	0.5508	0.6359	65
NC_051824.1	55241748	55243340	CGI_GGF+CGI_TJ	1592	0.6049	0.6387	93
NC_051824.1	55308182	55309964	CGI_GGF+CGI_TJ	1782	0.6218	0.6106	105
NC_051824.1	55339006	55339697	CGI_GGF+CGI_TJ	691	0.6020	0.6448	40
NC_051824.1	55360549	55361408	CGI_GGF+CGI_TJ	859	0.5506	0.6453	42
NC_051824.1	55368420	55371564	CGI_GGF+CGI_TJ	3144	0.6377	0.6476	207
NC_051824.1	55376741	55377631	CGI_GGF+CGI_TJ	890	0.6213	0.6292	54
NC_051824.1	55383266	55383848	CGI_GGF+CGI_TJ	582	0.6598	0.6359	40
NC_051824.1	55456327	55457884	CGI_GGF+CGI_TJ	1557	0.6012	0.6496	91
NC_051824.1	55498828	55499924	CGI_GGF+CGI_TJ	1096	0.6268	0.6475	69
NC_051824.1	55584724	55585646	CGI_GGF+CGI_TJ	922	0.6312	0.6233	57
NC_051824.1	55621912	55622943	CGI_GGF+CGI_TJ	1031	0.6014	0.6467	60
NC_051824.1	55647889	55648833	CGI_GGF+CGI_TJ	944	0.5646	0.6116	45
NC_051824.1	55752126	55755629	CGI_GGF+CGI_TJ	3503	0.6409	0.6425	231
NC_051824.1	55755753	55756365	CGI_GGF+CGI_TJ	612	0.6814	0.6205	44
NC_051824.1	55758273	55759181	CGI_GGF+CGI_TJ	908	0.5804	0.6158	47
NC_051824.1	55760481	55761790	CGI_GGF+CGI_TJ	1309	0.6608	0.6479	92
NC_051824.1	55772675	55773208	CGI_GGF+CGI_TJ	533	0.6417	0.6388	35
NC_051824.1	56065016	56066753	CGI_GGF+CGI_TJ	1737	0.7047	0.6272	127
NC_051824.1	56156833	56158976	CGI_GGF+CGI_TJ	2143	0.6281	0.6392	135
NC_051824.1	56199437	56200184	CGI_GGF+CGI_TJ	747	0.5676	0.6316	38
NC_051824.1	56282239	56284271	CGI_GGF+CGI_TJ	2032	0.6531	0.6098	132
NC_051824.1	56284623	56285494	CGI_GGF+CGI_TJ	871	0.6188	0.6254	52
NC_051824.1	56366275	56367756	CGI_GGF+CGI_TJ	1481	0.6732	0.6021	101
NC_051824.1	56393473	56394889	CGI_GGF+CGI_TJ	1416	0.6758	0.6215	100
NC_051824.1	56478715	56479461	CGI_GGF+CGI_TJ	746	0.6649	0.6459	52
NC_051824.1	56480334	56481838	CGI_GGF+CGI_TJ	1504	0.7287	0.6020	120
NC_051824.1	56515563	56516699	CGI_GGF+CGI_TJ	1136	0.6796	0.6496	83
NC_051824.1	56517974	56518855	CGI_GGF+CGI_TJ	881	0.6652	0.6158	60
NC_051824.1	56551583	56552477	CGI_GGF+CGI_TJ	894	0.5749	0.6362	47
NC_051824.1	56570973	56571603	CGI_GGF+CGI_TJ	630	0.5540	0.6122	2
NC_051824.1	56584565	56586605	CGI_GGF+CGI_TJ	2040	0.6368	0.6383	132
NC_051824.1	56612177	56614092	CGI_GGF+CGI_TJ	1915	0.6637	0.6215	130
NC_051824.1	56622994	56625716	CGI_GGF+CGI_TJ	2722	0.6833	0.6310	198
